Taxon	coef	adj.p	taxRank	dataset	database	DAA_tool
CAG-274	7.595868104330619	1e-4	Genus	NAFLD	SM_gtdb-rs214-full	DESeq2
COE1	-7.317774144931994	1e-4	Genus	NAFLD	SM_gtdb-rs214-full	DESeq2
Dysosmobacter	-0.6577228907689397	0.03995082695461947	Genus	NAFLD	SM_gtdb-rs214-full	DESeq2
Fenollaria	-2.0420975101877494	0.00645973177314449	Genus	NAFLD	SM_gtdb-rs214-full	DESeq2
Flavonifractor	-0.8391689952537845	3.857163613216565e-4	Genus	NAFLD	SM_gtdb-rs214-full	DESeq2
Fusicatenibacter	0.5501840060662858	0.02220060025285161	Genus	NAFLD	SM_gtdb-rs214-full	DESeq2
Gemella	7.0461303930784895	1e-4	Genus	NAFLD	SM_gtdb-rs214-full	DESeq2
Intestinimonas	-7.765452423448616	1e-4	Genus	NAFLD	SM_gtdb-rs214-full	DESeq2
JAGZMM01	-6.842311136640804	1e-4	Genus	NAFLD	SM_gtdb-rs214-full	DESeq2
JAHZIE01	-7.6601399312852845	1e-4	Genus	NAFLD	SM_gtdb-rs214-full	DESeq2
JANFXS01	-7.304644538903508	1e-4	Genus	NAFLD	SM_gtdb-rs214-full	DESeq2
KLE1615	1.0420959850294302	1e-4	Genus	NAFLD	SM_gtdb-rs214-full	DESeq2
Luoshenia	-7.352396747070776	1e-4	Genus	NAFLD	SM_gtdb-rs214-full	DESeq2
Massilioclostridium	-7.047192659726003	1e-4	Genus	NAFLD	SM_gtdb-rs214-full	DESeq2
Mediterraneibacter	0.5669469065415865	0.00190252813206982	Genus	NAFLD	SM_gtdb-rs214-full	DESeq2
Mesorhizobium	2.71713162122126	1e-4	Genus	NAFLD	SM_gtdb-rs214-full	DESeq2
Oxalobacter	-7.2253471833339695	1e-4	Genus	NAFLD	SM_gtdb-rs214-full	DESeq2
Parabacteroides	-0.6012212355753613	0.04073988204940964	Genus	NAFLD	SM_gtdb-rs214-full	DESeq2
Paratractidigestivibacter	-6.980412990952407	1e-4	Genus	NAFLD	SM_gtdb-rs214-full	DESeq2
Pauljensenia	1.601481570250334	0.03995082695461947	Genus	NAFLD	SM_gtdb-rs214-full	DESeq2
Phocaeicola	-0.5979818958998282	0.01764093515404403	Genus	NAFLD	SM_gtdb-rs214-full	DESeq2
Pseudobutyricicoccus	7.026102829581425	1e-4	Genus	NAFLD	SM_gtdb-rs214-full	DESeq2
Pseudomonas	8.194417051032465	1e-4	Genus	NAFLD	SM_gtdb-rs214-full	DESeq2
Ralstonia	3.039596129015084	1e-4	Genus	NAFLD	SM_gtdb-rs214-full	DESeq2
Romboutsia	0.8604019806666223	0.0028999169304864	Genus	NAFLD	SM_gtdb-rs214-full	DESeq2
Sarcina	7.248744737552456	1e-4	Genus	NAFLD	SM_gtdb-rs214-full	DESeq2
Scatomorpha	-7.116207687355333	1e-4	Genus	NAFLD	SM_gtdb-rs214-full	DESeq2
Terrisporobacter	1.1667276028720033	0.04062126050822304	Genus	NAFLD	SM_gtdb-rs214-full	DESeq2
UBA738	-7.436993605721892	1e-4	Genus	NAFLD	SM_gtdb-rs214-full	DESeq2
UMGS911	-6.8630560898759425	1e-4	Genus	NAFLD	SM_gtdb-rs214-full	DESeq2
Bacteroides	-0.5973898997652112	0.02120339109576135	Genus	NAFLD	SM_gtdb-rs214-rep	DESeq2
Butyricimonas	-1.3200561391472865	0.01664885482125524	Genus	NAFLD	SM_gtdb-rs214-rep	DESeq2
CAG-273	8.020828708858213	1e-4	Genus	NAFLD	SM_gtdb-rs214-rep	DESeq2
CAG-274	7.626854170208406	1e-4	Genus	NAFLD	SM_gtdb-rs214-rep	DESeq2
CAG-302	7.062277264960898	1e-4	Genus	NAFLD	SM_gtdb-rs214-rep	DESeq2
Choladousia	0.8315035514521946	0.00654390971002584	Genus	NAFLD	SM_gtdb-rs214-rep	DESeq2
DXTB01	-7.034597528000259	1e-4	Genus	NAFLD	SM_gtdb-rs214-rep	DESeq2
Dysosmobacter	-0.3397073356502267	0.03195299657698296	Genus	NAFLD	SM_gtdb-rs214-rep	DESeq2
Fenollaria	-1.7649777302783254	0.02691028151710619	Genus	NAFLD	SM_gtdb-rs214-rep	DESeq2
Fusicatenibacter	0.6174231372818971	0.00305757529481611	Genus	NAFLD	SM_gtdb-rs214-rep	DESeq2
Gemella	6.957091569556174	1e-4	Genus	NAFLD	SM_gtdb-rs214-rep	DESeq2
Hungatella	-0.9916344047024392	0.04977321911204223	Genus	NAFLD	SM_gtdb-rs214-rep	DESeq2
Intestinibacter	0.6728148820803719	0.04074338573014498	Genus	NAFLD	SM_gtdb-rs214-rep	DESeq2
Intestinimonas	-6.550235242544518	1e-4	Genus	NAFLD	SM_gtdb-rs214-rep	DESeq2
JAGZMM01	-6.740579486028306	1e-4	Genus	NAFLD	SM_gtdb-rs214-rep	DESeq2
JAHZIE01	-7.220090211563988	1e-4	Genus	NAFLD	SM_gtdb-rs214-rep	DESeq2
JANFXS01	-7.525853772642446	1e-4	Genus	NAFLD	SM_gtdb-rs214-rep	DESeq2
KLE1615	1.1442699555713187	6.499550900306316e-4	Genus	NAFLD	SM_gtdb-rs214-rep	DESeq2
Lawsonibacter	-0.7111881959562567	0.03970829953637282	Genus	NAFLD	SM_gtdb-rs214-rep	DESeq2
Limousia	6.602648054032951	1e-4	Genus	NAFLD	SM_gtdb-rs214-rep	DESeq2
Longibaculum	-7.357812070833621	1e-4	Genus	NAFLD	SM_gtdb-rs214-rep	DESeq2
Mediterraneibacter	0.516221424733849	0.00601638942115639	Genus	NAFLD	SM_gtdb-rs214-rep	DESeq2
Merdimonas	-6.563486554766945	1e-4	Genus	NAFLD	SM_gtdb-rs214-rep	DESeq2
Mesorhizobium	2.926235094899991	1e-4	Genus	NAFLD	SM_gtdb-rs214-rep	DESeq2
NSJ-51	-7.264461846175051	1e-4	Genus	NAFLD	SM_gtdb-rs214-rep	DESeq2
Parabacteroides	-0.6350512456617163	0.03970829953637282	Genus	NAFLD	SM_gtdb-rs214-rep	DESeq2
Paratractidigestivibacter	-7.075415409999451	1e-4	Genus	NAFLD	SM_gtdb-rs214-rep	DESeq2
Pauljensenia	1.722975819408889	0.02259130519962072	Genus	NAFLD	SM_gtdb-rs214-rep	DESeq2
Phocaeicola	-0.7312158253287241	0.0017158613883965	Genus	NAFLD	SM_gtdb-rs214-rep	DESeq2
Porphyromonas	-7.037017257578967	1e-4	Genus	NAFLD	SM_gtdb-rs214-rep	DESeq2
Pseudobutyricicoccus	7.051478001867445	1e-4	Genus	NAFLD	SM_gtdb-rs214-rep	DESeq2
Ralstonia	2.923854711647702	1e-4	Genus	NAFLD	SM_gtdb-rs214-rep	DESeq2
Romboutsia	0.8941580809643128	0.0017158613883965	Genus	NAFLD	SM_gtdb-rs214-rep	DESeq2
Sarcina	7.026726753180692	1e-4	Genus	NAFLD	SM_gtdb-rs214-rep	DESeq2
Scatomorpha	-6.481795454406973	1e-4	Genus	NAFLD	SM_gtdb-rs214-rep	DESeq2
Terrisporobacter	1.1754637992875123	0.03504639459732617	Genus	NAFLD	SM_gtdb-rs214-rep	DESeq2
UBA1417	0.5531378049211964	0.02259130519962072	Genus	NAFLD	SM_gtdb-rs214-rep	DESeq2
UBA4285	-7.458402566524099	1e-4	Genus	NAFLD	SM_gtdb-rs214-rep	DESeq2
UBA737	-7.051828476740752	1e-4	Genus	NAFLD	SM_gtdb-rs214-rep	DESeq2
UBA738	-6.943282677283986	1e-4	Genus	NAFLD	SM_gtdb-rs214-rep	DESeq2
UMGS1696	-6.873959394873483	1e-4	Genus	NAFLD	SM_gtdb-rs214-rep	DESeq2
Abiotrophia	0.9975555011846954	1e-4	Genus	NAFLD	KB20	DESeq2
Aminipila	-0.5319684794923737	0.03181167014674405	Genus	NAFLD	KB20	DESeq2
Anaerococcus	-0.7248057166910938	0.00329179670250601	Genus	NAFLD	KB20	DESeq2
Bacillus	0.4098267420623132	0.01594079655901937	Genus	NAFLD	KB20	DESeq2
Bacteroides	-0.6463544176687597	0.00975468535422668	Genus	NAFLD	KB20	DESeq2
Bradyrhizobium	2.379953762726584	1e-4	Genus	NAFLD	KB20	DESeq2
Butyricimonas	-1.562693598341851	1e-4	Genus	NAFLD	KB20	DESeq2
Coprobacter	-0.8706613112216188	1e-4	Genus	NAFLD	KB20	DESeq2
Enterobacter	1.4423567276408085	0.00402430346775513	Genus	NAFLD	KB20	DESeq2
Enterocloster	-0.35064214293180285	0.04301133843151296	Genus	NAFLD	KB20	DESeq2
Faecalibacillus	0.5506997120172147	0.04200880475524699	Genus	NAFLD	KB20	DESeq2
Faecalitalea	0.36929703137457864	0.04200880475524699	Genus	NAFLD	KB20	DESeq2
Flavonifractor	-0.5203142710524444	1e-4	Genus	NAFLD	KB20	DESeq2
Gardnerella	-1.094400301305984	1.453749103113727e-4	Genus	NAFLD	KB20	DESeq2
Gemella	0.5054467572265547	0.00844223051624357	Genus	NAFLD	KB20	DESeq2
Hungatella	-0.9587748040951164	1e-4	Genus	NAFLD	KB20	DESeq2
Lactobacillus	0.7515961629716842	0.00500294097913505	Genus	NAFLD	KB20	DESeq2
Lancefieldella	0.6401180518394878	0.04200880475524699	Genus	NAFLD	KB20	DESeq2
Longibaculum	0.49604108140821945	0.04782170208858036	Genus	NAFLD	KB20	DESeq2
Megamonas	2.0183963473145545	1e-4	Genus	NAFLD	KB20	DESeq2
Mesorhizobium	2.3294035241146984	1e-4	Genus	NAFLD	KB20	DESeq2
Methylobacterium	1.613590194745374	4.708322483637266e-4	Genus	NAFLD	KB20	DESeq2
Methylorubrum	2.3684704621888604	1e-4	Genus	NAFLD	KB20	DESeq2
Minimicrobia	0.7236423032457682	6.556688916136451e-4	Genus	NAFLD	KB20	DESeq2
Monoglobus	-0.9025688450252614	0.00990328574258263	Genus	NAFLD	KB20	DESeq2
Nanosynbacter	0.590365487692609	4.65404511536918e-4	Genus	NAFLD	KB20	DESeq2
Neisseria	-0.7014980305897237	0.01264437710654622	Genus	NAFLD	KB20	DESeq2
Oscillibacter	-0.40984350304633954	0.00521642962708344	Genus	NAFLD	KB20	DESeq2
Ottowia	1.229958922727598	0.00559757053537072	Genus	NAFLD	KB20	DESeq2
Paeniclostridium	0.5050920216054511	0.0416502853725805	Genus	NAFLD	KB20	DESeq2
Parabacteroides	-0.7207827971964049	0.00407057461948137	Genus	NAFLD	KB20	DESeq2
Peptoclostridium	-0.8883838483830317	0.03181167014674405	Genus	NAFLD	KB20	DESeq2
Phocaeicola	-0.8179094810449098	4.65404511536918e-4	Genus	NAFLD	KB20	DESeq2
Phoenicibacter	0.4144122753773926	0.00822737394743658	Genus	NAFLD	KB20	DESeq2
Porphyromonas	-1.4127157783245377	1e-4	Genus	NAFLD	KB20	DESeq2
Prevotella	-1.3353515294389469	1.1540061033734823e-4	Genus	NAFLD	KB20	DESeq2
Pseudomonas	-1.8076182321842864	1e-4	Genus	NAFLD	KB20	DESeq2
Pusillimonas (ex Kitahara et al. 2021)	-0.48576247499607617	0.00882327364814534	Genus	NAFLD	KB20	DESeq2
Ruthenibacterium	-0.5371492233267532	0.00984909179923977	Genus	NAFLD	KB20	DESeq2
Sarcina	1.1788966121678934	1.688162605879764e-4	Genus	NAFLD	KB20	DESeq2
Sodaliphilus	-0.823509826185449	0.01158851624284108	Genus	NAFLD	KB20	DESeq2
Solibaculum	-0.6211484796902474	0.00177582795994612	Genus	NAFLD	KB20	DESeq2
Staphylococcus	0.6772660083702631	0.01264437710654622	Genus	NAFLD	KB20	DESeq2
Vescimonas	-0.4072348279205663	0.03181167014674405	Genus	NAFLD	KB20	DESeq2
Actinomyces	0.626895499612154	0.04054938156710004	Genus	NAFLD	KB51	DESeq2
Anaerobutyricum	0.5987496583617558	1e-4	Genus	NAFLD	KB51	DESeq2
Bacteroides	-0.8557415376660793	0.00111224940453868	Genus	NAFLD	KB51	DESeq2
Berryella	1.370143633417726	0.01558822576890461	Genus	NAFLD	KB51	DESeq2
Bradyrhizobium	2.26475618885949	1e-4	Genus	NAFLD	KB51	DESeq2
Butyricimonas	-1.2968007332635985	1e-4	Genus	NAFLD	KB51	DESeq2
Campylobacter	-0.7486533330158546	0.00333622545862114	Genus	NAFLD	KB51	DESeq2
Collinsella	0.7526847955642829	0.01213612823734969	Genus	NAFLD	KB51	DESeq2
Coprobacter	-1.1359541455795936	0.04301559591882286	Genus	NAFLD	KB51	DESeq2
Faecalibacillus	0.763944410552886	0.00333622545862114	Genus	NAFLD	KB51	DESeq2
Faecalitalea	0.6322338472983958	0.00320470201249875	Genus	NAFLD	KB51	DESeq2
Flavonifractor	-0.5892256529648452	1.2603421517336764e-4	Genus	NAFLD	KB51	DESeq2
Gemella	0.5333367286413356	0.01558822576890461	Genus	NAFLD	KB51	DESeq2
Hungatella	-1.022049305809463	1e-4	Genus	NAFLD	KB51	DESeq2
Latilactobacillus	1.097912142291816	0.04301559591882286	Genus	NAFLD	KB51	DESeq2
Limosilactobacillus	1.1144901628321129	0.00351264289248172	Genus	NAFLD	KB51	DESeq2
Longibaculum	0.6608905589684216	0.0051171317301846	Genus	NAFLD	KB51	DESeq2
Mediterraneibacter	0.467793429980077	0.0052839311042858	Genus	NAFLD	KB51	DESeq2
Megamonas	-1.9995935768617872	0.00333622545862114	Genus	NAFLD	KB51	DESeq2
Mesorhizobium	2.906492130036095	1e-4	Genus	NAFLD	KB51	DESeq2
Minimicrobia	0.74051756780091	0.03465312155656865	Genus	NAFLD	KB51	DESeq2
Monoglobus	-0.8936367742179979	0.03344522726727869	Genus	NAFLD	KB51	DESeq2
Oscillibacter	-0.4925810628033013	0.01743219474659367	Genus	NAFLD	KB51	DESeq2
Parabacteroides	-0.9177144786255086	4.840116926522581e-4	Genus	NAFLD	KB51	DESeq2
Paraprevotella	-1.1488590923497048	0.00228737922141957	Genus	NAFLD	KB51	DESeq2
Phocaeicola	-1.062183286693458	1e-4	Genus	NAFLD	KB51	DESeq2
Porphyromonas	-1.554852520711555	1e-4	Genus	NAFLD	KB51	DESeq2
Prevotella	-1.7375854028819313	1e-4	Genus	NAFLD	KB51	DESeq2
Pseudomonas	-1.6592865018687213	0.01324138448981793	Genus	NAFLD	KB51	DESeq2
Pusillimonas (ex Kitahara et al. 2021)	-0.5700517658336616	0.01743219474659367	Genus	NAFLD	KB51	DESeq2
Ralstonia	2.612064905105196	1e-4	Genus	NAFLD	KB51	DESeq2
Sarcina	1.1963641501618378	0.032646255558046	Genus	NAFLD	KB51	DESeq2
Streptococcus	0.39296713731489014	0.0230277144400507	Genus	NAFLD	KB51	DESeq2
Actinomyces	0.7132843416135813	0.01588708246092497	Genus	NAFLD	MOTUS	DESeq2
Bacteroidales gen. incertae sedis	-1.7246123191368314	6.152977301273222e-4	Genus	NAFLD	MOTUS	DESeq2
Bacteroides	-0.7133981962740519	0.0010270207646474	Genus	NAFLD	MOTUS	DESeq2
Blautia	0.3675760271531887	0.02906323777408622	Genus	NAFLD	MOTUS	DESeq2
Clostridiales gen. [Clostridium/Eubacterium]	-2.5250781293899247	1.4462272772791532e-4	Genus	NAFLD	MOTUS	DESeq2
Flavonifractor	-0.9972011427458932	1e-4	Genus	NAFLD	MOTUS	DESeq2
Hungatella	-1.012524409912647	0.01186174923011934	Genus	NAFLD	MOTUS	DESeq2
Oscillibacter	-0.6595503555017003	0.01186174923011934	Genus	NAFLD	MOTUS	DESeq2
Parabacteroides	-0.7101942541462114	0.01186174923011934	Genus	NAFLD	MOTUS	DESeq2
Peptostreptococcaceae gen. incertae sedis	0.789737503587686	0.01186174923011934	Genus	NAFLD	MOTUS	DESeq2
Porphyromonas	-1.284667819188048	0.01186174923011934	Genus	NAFLD	MOTUS	DESeq2
Prevotella	-0.943775676698432	0.01588708246092497	Genus	NAFLD	MOTUS	DESeq2
Sutterella	-1.242870403392331	0.0010270207646474	Genus	NAFLD	MOTUS	DESeq2
Bacteroidaceae	-0.5942868141106203	0.03798756858908616	Family	NAFLD	MPA_db2019	DESeq2
Burkholderiaceae	2.5261404691131566	0.00484078125528435	Family	NAFLD	MPA_db2019	DESeq2
Campylobacteraceae	-7.7491211586742175	1e-4	Family	NAFLD	MPA_db2019	DESeq2
Catabacteriaceae	-7.321915659437942	1e-4	Family	NAFLD	MPA_db2019	DESeq2
Phyllobacteriaceae	8.56813907700563	1e-4	Family	NAFLD	MPA_db2019	DESeq2
Prevotellaceae	-1.1792709426656338	0.00265594740096895	Family	NAFLD	MPA_db2019	DESeq2
Tissierellia unclassified	-7.77510692366884	1e-4	Family	NAFLD	MPA_db2019	DESeq2
Bacteroidaceae	-0.8674425537734826	4.782955326922481e-4	Family	NAFLD	MPA_db2022	DESeq2
Bradyrhizobiaceae	7.658177942379459	1e-4	Family	NAFLD	MPA_db2022	DESeq2
Burkholderiaceae	3.581652883652674	1e-4	Family	NAFLD	MPA_db2022	DESeq2
Campylobacteraceae	-7.769638132152494	1e-4	Family	NAFLD	MPA_db2022	DESeq2
Clostridiales unclassified	-1.3845462970950622	0.03066438376452008	Family	NAFLD	MPA_db2022	DESeq2
Coriobacteriaceae	0.5304688959690994	0.04238016879849456	Family	NAFLD	MPA_db2022	DESeq2
FGB2898	-7.290512977283551	1e-4	Family	NAFLD	MPA_db2022	DESeq2
FGB2949	-7.988753293046472	1e-4	Family	NAFLD	MPA_db2022	DESeq2
FGB2954	-7.800092201713678	1e-4	Family	NAFLD	MPA_db2022	DESeq2
FGB2960	-7.609042649105829	1e-4	Family	NAFLD	MPA_db2022	DESeq2
FGB3009	-3.76397163726025	1e-4	Family	NAFLD	MPA_db2022	DESeq2
FGB3047	-2.040228475580987	0.01297678395176014	Family	NAFLD	MPA_db2022	DESeq2
FGB4881	7.866694688434916	1e-4	Family	NAFLD	MPA_db2022	DESeq2
FGB540	8.08178799174163	1e-4	Family	NAFLD	MPA_db2022	DESeq2
FGB618	-7.9689930468277215	1e-4	Family	NAFLD	MPA_db2022	DESeq2
FGB72924	-9.030899869919436	1e-4	Family	NAFLD	MPA_db2022	DESeq2
FGB75721	-7.970147965688526	1e-4	Family	NAFLD	MPA_db2022	DESeq2
FGB76046	-8.491284548421637	1e-4	Family	NAFLD	MPA_db2022	DESeq2
FGB76101	9.020653452196596	1e-4	Family	NAFLD	MPA_db2022	DESeq2
FGB9989	-8.492785258966707	1e-4	Family	NAFLD	MPA_db2022	DESeq2
Firmicutes unclassified	0.888182262357931	0.02725840980632637	Family	NAFLD	MPA_db2022	DESeq2
Flavobacteriaceae	7.776735197022784	1e-4	Family	NAFLD	MPA_db2022	DESeq2
Fusobacteriaceae	-6.851398244573388	1e-4	Family	NAFLD	MPA_db2022	DESeq2
Peptostreptococcaceae	0.6797435106925731	0.01532053974754565	Family	NAFLD	MPA_db2022	DESeq2
Phyllobacteriaceae	3.044445006356665	1e-4	Family	NAFLD	MPA_db2022	DESeq2
Prevotellaceae	-0.9532095588607918	0.01445100416745074	Family	NAFLD	MPA_db2022	DESeq2
Pseudomonadaceae	-8.453620101408431	1e-4	Family	NAFLD	MPA_db2022	DESeq2
Rikenellaceae	-0.6950639045186127	0.02758687051458456	Family	NAFLD	MPA_db2022	DESeq2
Saccharibacteria unclassified	3.1634981497088694	1.7666896821227576e-4	Family	NAFLD	MPA_db2022	DESeq2
Sanguibacteraceae	8.597089484659367	1e-4	Family	NAFLD	MPA_db2022	DESeq2
Sphingobacteriaceae	-7.012687323943864	1e-4	Family	NAFLD	MPA_db2022	DESeq2
Bacteroidaceae	-0.8932000689797719	0.00128201776167574	Family	NAFLD	MPA_db2023	DESeq2
Bianqueaceae	2.349746238592815	0.00851153151190109	Family	NAFLD	MPA_db2023	DESeq2
Burkholderiaceae	3.3134607795461863	1e-4	Family	NAFLD	MPA_db2023	DESeq2
Campylobacteraceae	-7.48713843990316	1e-4	Family	NAFLD	MPA_db2023	DESeq2
Carnobacteriaceae	7.888761427019772	1e-4	Family	NAFLD	MPA_db2023	DESeq2
FGB12107	8.053851887978226	1e-4	Family	NAFLD	MPA_db2023	DESeq2
FGB1374	-7.696390839332946	1e-4	Family	NAFLD	MPA_db2023	DESeq2
FGB1380	9.030899869919436	1e-4	Family	NAFLD	MPA_db2023	DESeq2
FGB1776	8.845363243170429	1e-4	Family	NAFLD	MPA_db2023	DESeq2
FGB28775	8.315058202197642	1e-4	Family	NAFLD	MPA_db2023	DESeq2
FGB2881	-7.785494913804836	1e-4	Family	NAFLD	MPA_db2023	DESeq2
FGB2898	-7.097675905578933	1e-4	Family	NAFLD	MPA_db2023	DESeq2
FGB2949	-7.3970567979608575	1e-4	Family	NAFLD	MPA_db2023	DESeq2
FGB2959	8.033346198311062	1e-4	Family	NAFLD	MPA_db2023	DESeq2
FGB2960	-7.201810021015819	1e-4	Family	NAFLD	MPA_db2023	DESeq2
FGB3047	-1.945549700731535	0.02484655628644694	Family	NAFLD	MPA_db2023	DESeq2
FGB3048	-6.819624631625207	1e-4	Family	NAFLD	MPA_db2023	DESeq2
FGB3062	-8.351224708157552	1e-4	Family	NAFLD	MPA_db2023	DESeq2
FGB45555	-7.040120235561876	1e-4	Family	NAFLD	MPA_db2023	DESeq2
FGB618	-7.772266142144069	1e-4	Family	NAFLD	MPA_db2023	DESeq2
FGB72924	-9.030899869919436	1e-4	Family	NAFLD	MPA_db2023	DESeq2
FGB75721	-7.180369018253675	1e-4	Family	NAFLD	MPA_db2023	DESeq2
FGB9272	-8.107385646027057	1e-4	Family	NAFLD	MPA_db2023	DESeq2
FGB9989	-2.150029551390376	0.04795050715245707	Family	NAFLD	MPA_db2023	DESeq2
Nitrobacteraceae	7.889757927342499	1e-4	Family	NAFLD	MPA_db2023	DESeq2
Phyllobacteriaceae	2.402346990781161	0.00134906634361506	Family	NAFLD	MPA_db2023	DESeq2
Porphyromonadaceae	-1.930132434361287	0.04795050715245707	Family	NAFLD	MPA_db2023	DESeq2
Prevotellaceae	-0.8714273240798813	0.03551020747987629	Family	NAFLD	MPA_db2023	DESeq2
Staphylococcaceae	7.415841123170609	1e-4	Family	NAFLD	MPA_db2023	DESeq2
Tannerellaceae	-0.7759990649781258	0.04795050715245707	Family	NAFLD	MPA_db2023	DESeq2
Bacteroidaceae	-0.6739611055106626	0.00129989353424219	Family	NAFLD	SM_genbank-2022.03	DESeq2
Burkholderiaceae	2.8054921684168335	1e-4	Family	NAFLD	SM_genbank-2022.03	DESeq2
Desulfovibrionaceae	-1.1086391461429548	0.03362355250393856	Family	NAFLD	SM_genbank-2022.03	DESeq2
Odoribacteraceae	-1.1099447603205446	0.01998574033000858	Family	NAFLD	SM_genbank-2022.03	DESeq2
Porphyromonadaceae	-2.2924655004285857	0.00934587928937262	Family	NAFLD	SM_genbank-2022.03	DESeq2
Prevotellaceae	-1.0327846205360496	0.01228771794275719	Family	NAFLD	SM_genbank-2022.03	DESeq2
Pseudomonadaceae	8.162036439248505	1e-4	Family	NAFLD	SM_genbank-2022.03	DESeq2
Tannerellaceae	-0.6356787497992856	0.03362355250393856	Family	NAFLD	SM_genbank-2022.03	DESeq2
Atopobiaceae	-6.991397053124001	1e-4	Family	NAFLD	SM_gtdb-rs214-full	DESeq2
Bacteroidaceae	-0.6671280045636347	1e-4	Family	NAFLD	SM_gtdb-rs214-full	DESeq2
CAG-274	7.550503126533339	1e-4	Family	NAFLD	SM_gtdb-rs214-full	DESeq2
GCA-900066905	-7.495442749660725	1e-4	Family	NAFLD	SM_gtdb-rs214-full	DESeq2
Gemellaceae	6.841461282019212	1e-4	Family	NAFLD	SM_gtdb-rs214-full	DESeq2
Oscillospiraceae	-0.4074881408781985	0.01501151170287431	Family	NAFLD	SM_gtdb-rs214-full	DESeq2
Peptostreptococcaceae	0.6080139527110381	0.00608367502555524	Family	NAFLD	SM_gtdb-rs214-full	DESeq2
Porphyromonadaceae	-2.107923224219734	0.01588301730771529	Family	NAFLD	SM_gtdb-rs214-full	DESeq2
Pseudomonadaceae	8.031844947467512	1e-4	Family	NAFLD	SM_gtdb-rs214-full	DESeq2
Rhizobiaceae	2.845525417071979	1e-4	Family	NAFLD	SM_gtdb-rs214-full	DESeq2
Selenomonadaceae	-8.102151847171514	1e-4	Family	NAFLD	SM_gtdb-rs214-full	DESeq2
Xanthobacteraceae	7.063534718441976	1e-4	Family	NAFLD	SM_gtdb-rs214-full	DESeq2
Atopobiaceae	-7.018186935229841	1e-4	Family	NAFLD	SM_gtdb-rs214-rep	DESeq2
Bacteroidaceae	-0.7642305400523333	1e-4	Family	NAFLD	SM_gtdb-rs214-rep	DESeq2
CAG-274	7.505423375993561	1e-4	Family	NAFLD	SM_gtdb-rs214-rep	DESeq2
Gemellaceae	6.006063494822915	1e-4	Family	NAFLD	SM_gtdb-rs214-rep	DESeq2
Marinifilaceae	-0.6274349061961965	0.02178483248688257	Family	NAFLD	SM_gtdb-rs214-rep	DESeq2
Oscillospiraceae	-0.28014067511754837	0.0432399042840698	Family	NAFLD	SM_gtdb-rs214-rep	DESeq2
Peptostreptococcaceae	0.6833490397963524	0.00195760594678094	Family	NAFLD	SM_gtdb-rs214-rep	DESeq2
Porphyromonadaceae	-7.526398418845458	1e-4	Family	NAFLD	SM_gtdb-rs214-rep	DESeq2
Rhizobiaceae	2.8475303315062774	1e-4	Family	NAFLD	SM_gtdb-rs214-rep	DESeq2
Tannerellaceae	-0.7090854108071178	0.0184861784242323	Family	NAFLD	SM_gtdb-rs214-rep	DESeq2
UBA1255	6.848547213054791	1e-4	Family	NAFLD	SM_gtdb-rs214-rep	DESeq2
Xanthobacteraceae	6.814491507920848	1e-4	Family	NAFLD	SM_gtdb-rs214-rep	DESeq2
Acidaminococcaceae	-0.7657935579479491	0.01424876124597054	Family	NAFLD	KB20	DESeq2
Aerococcaceae	0.8547868539225247	1.7111380272345536e-4	Family	NAFLD	KB20	DESeq2
Bacillaceae	0.3215599786540702	0.01787533398571991	Family	NAFLD	KB20	DESeq2
Bacteroidaceae	-0.7558856286077722	3.0200487860687137e-4	Family	NAFLD	KB20	DESeq2
Barnesiellaceae	-0.8568837268634524	1.6640047035173996e-4	Family	NAFLD	KB20	DESeq2
Bradyrhizobiaceae	2.4269707272118053	1e-4	Family	NAFLD	KB20	DESeq2
Fusobacteriaceae	-0.44237349640678875	0.03865856100066243	Family	NAFLD	KB20	DESeq2
Methylobacteriaceae	1.743260978109513	1.0294938990485336e-4	Family	NAFLD	KB20	DESeq2
Muribaculaceae	-1.0760285741116218	1e-4	Family	NAFLD	KB20	DESeq2
Nanosynbacteraceae	0.603113963502841	2.1921528531043756e-4	Family	NAFLD	KB20	DESeq2
Odoribacteraceae	-0.6384479251757089	0.03439754670953034	Family	NAFLD	KB20	DESeq2
Peptoniphilaceae	-0.5628606291834517	0.01062871378399894	Family	NAFLD	KB20	DESeq2
Phyllobacteriaceae	1.904846492157024	1e-4	Family	NAFLD	KB20	DESeq2
Porphyromonadaceae	-1.407581915034295	1e-4	Family	NAFLD	KB20	DESeq2
Prevotellaceae	-1.380225779335707	1e-4	Family	NAFLD	KB20	DESeq2
Pseudomonadaceae	-1.2650483641773955	1.1742596540877264e-4	Family	NAFLD	KB20	DESeq2
Selenomonadaceae	1.7073998204725878	1e-4	Family	NAFLD	KB20	DESeq2
Staphylococcaceae	0.6395616561305517	0.01433958371610673	Family	NAFLD	KB20	DESeq2
Tannerellaceae	-0.7765891065794552	4.903189083269599e-4	Family	NAFLD	KB20	DESeq2
Acidaminococcaceae	-0.6563588542455008	0.03674233404445001	Family	NAFLD	KB51	DESeq2
Bacteroidaceae	-1.0398283785622506	1e-4	Family	NAFLD	KB51	DESeq2
Barnesiellaceae	-1.0132910809086482	1e-4	Family	NAFLD	KB51	DESeq2
Bradyrhizobiaceae	2.2800240589610814	1e-4	Family	NAFLD	KB51	DESeq2
